customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1575-KRZZE,0,-0.43991649313097614,0,0,-1.1616365104478228,1,0,0,2,2,0,0,0,0,0,0,2,-0.31779183695069496,1827,0
3251-YMVWZ,1,-0.43991649313097614,0,0,0.838800649958815,1,2,2,1,1,1,1,1,1,1,0,0,-1.3530913680541898,555,0
4102-OQUPX,1,2.273158691738958,1,0,-1.284112254962515,1,2,1,0,0,0,0,0,0,0,1,2,0.32033821111309646,5718,1
9170-GYZJC,0,-0.43991649313097614,1,1,0.3488976719000465,1,2,0,2,2,2,2,0,2,0,0,1,0.50313588113137,2887,1
4884-LEVMQ,1,-0.43991649313097614,1,0,0.26724717555691846,1,0,2,1,1,1,1,1,1,2,1,0,-1.4727407520661506,5975,0
8857-CUPFQ,1,-0.43991649313097614,1,0,1.2470531316744553,1,0,2,1,1,1,1,1,1,2,0,3,-1.5126238800701375,434,0
7610-TVOPG,1,-0.43991649313097614,0,0,-0.7125587805606184,1,2,2,1,1,1,1,1,1,0,1,2,-1.2766487060465481,3247,0
3638-DIMPH,0,-0.43991649313097614,1,0,-0.7942092769037465,1,0,0,0,0,0,0,0,0,1,0,2,-0.6966815529885713,4856,0
1845-ZLLIG,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,2,0,0,0,0,0,1,3,-0.4856333339674735,4226,0
8559-WNQZS,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,2,1,1,1,1,1,1,2,0,3,-1.4727407520661506,1615,0
3999-QGRJH,1,2.273158691738958,0,0,-0.9983355177615667,1,0,1,0,0,0,0,0,0,0,1,2,0.16412929309748078,4638,1
1699-UOTXU,1,-0.43991649313097614,0,0,1.1245773871597633,1,0,0,2,2,2,0,0,0,2,0,2,-0.11172900893009581,3142,0
2454-RPBRZ,0,2.273158691738958,1,0,-0.8350345250753105,1,2,1,0,2,2,0,2,0,0,1,2,1.1080299891918384,120,1
0635-WKOLD,1,-0.43991649313097614,1,0,0.3080724237284825,1,2,0,0,2,0,2,2,0,1,0,1,0.19902703010096928,2526,0
5993-JSUWV,0,-0.43991649313097614,0,0,1.3695288761891473,1,0,0,2,2,2,0,0,0,2,1,0,-0.12003799393092641,3435,0
4518-FZBSX,1,-0.43991649313097614,1,1,0.3897229200716105,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,6223,0
5387-ASZNZ,0,2.273158691738958,0,0,1.3695288761891473,1,2,0,2,2,0,2,0,0,1,1,1,-0.030300955921955676,3567,0
6988-CJEYV,1,-0.43991649313097614,0,0,0.6754996572725588,1,2,1,0,2,0,0,2,2,0,0,2,1.1279715531938321,4174,0
2002-MZHWP,0,-0.43991649313097614,0,0,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,0,3,-1.4710789550659844,1616,1
3097-FQTVJ,0,-0.43991649313097614,0,0,0.3488976719000465,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969250676457,6061,0
5465-BUBFA,0,-0.43991649313097614,1,1,0.3488976719000465,1,0,2,1,1,1,1,1,1,2,0,0,-1.5109620830699715,5878,0
7299-GNVPL,0,-0.43991649313097614,1,1,-0.38595679518810616,1,0,1,2,2,0,2,0,0,0,0,3,0.6526976111463211,1537,0
9743-DQKQW,1,-0.43991649313097614,0,0,-1.2024617586193869,0,1,0,0,0,0,0,0,0,0,0,2,-1.3181936310507012,5972,0
1215-VFYVK,0,-0.43991649313097614,0,0,-1.1616365104478228,0,1,0,2,0,2,2,0,2,0,0,3,-0.5487816199737862,1651,0
9371-BITHB,0,-0.43991649313097614,1,1,0.7979754017872509,1,0,2,1,1,1,1,1,1,2,0,3,-1.4926823160681442,139,0
2265-CYWIV,0,2.273158691738958,1,0,-1.1616365104478228,1,2,1,2,0,0,0,2,2,0,1,2,1.157883899196822,3003,1
9093-FPDLG,0,-0.43991649313097614,0,0,-0.8758597732468746,1,0,1,0,2,2,2,0,2,0,1,2,0.9784098231788811,6529,0
0541-FITGH,0,-0.43991649313097614,1,0,-1.243287006790951,1,0,0,2,0,0,0,0,2,0,1,3,-0.08680205392760396,248,0
6985-HAYWX,0,-0.43991649313097614,1,0,-0.26348105067341404,1,2,1,0,2,0,0,0,0,0,0,0,0.4831943171293762,1644,0
7508-KBIMB,1,-0.43991649313097614,1,1,-0.3451315470165421,1,0,0,2,0,2,0,0,0,1,1,1,-0.28289409994720643,841,0
6838-HVLXG,0,-0.43991649313097614,0,0,-0.8350345250753105,1,0,2,1,1,1,1,1,1,0,0,3,-1.477726143066649,2111,0
2277-DJJDL,1,2.273158691738958,1,0,1.1245773871597633,1,2,1,0,0,0,2,2,2,0,1,2,1.1379423351948288,4926,0
1897-OKVMW,0,-0.43991649313097614,1,1,1.2878783798460194,1,2,0,2,2,2,2,2,2,2,1,3,0.85876043916692,4796,0
5485-ITNPC,1,-0.43991649313097614,1,0,1.3695288761891473,1,0,0,2,2,2,2,2,2,2,1,0,0.7025515211513048,4630,0
0233-FTHAV,0,-0.43991649313097614,0,0,1.1245773871597633,1,2,1,0,0,2,0,0,0,1,1,0,0.47987072312904416,4035,0
4644-PIZRT,1,-0.43991649313097614,1,1,-0.6309082842174903,1,2,0,2,0,2,0,2,0,1,1,0,0.1857326540996401,372,0
8922-NPKBJ,1,-0.43991649313097614,1,1,0.3897229200716105,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,6259,0
2740-TVLFN,1,-0.43991649313097614,0,0,-1.284112254962515,1,2,0,0,0,0,0,0,0,0,1,2,-0.4856333339674735,4226,0
7771-CFQRQ,0,-0.43991649313097614,1,1,0.5938491609294307,1,0,0,0,2,0,2,0,2,2,0,0,-0.03196275292212194,2603,0
9512-PHSMG,0,-0.43991649313097614,1,0,-0.9166850214184387,1,0,2,1,1,1,1,1,1,0,1,3,-1.4694171580658184,2179,0
6963-EZQEE,1,2.273158691738958,1,0,1.5328298688754036,1,2,0,2,2,2,2,2,2,2,1,1,0.7906267621601091,5099,0
2452-KDRRH,1,2.273158691738958,0,0,1.4103541243607114,1,2,1,0,0,2,0,2,2,0,1,1,1.217708591202803,5402,0
2004-OCQXK,0,-0.43991649313097614,0,0,-1.284112254962515,1,0,1,0,0,0,0,0,2,0,1,2,0.5712695581381809,6059,1
5027-QPKTE,1,-0.43991649313097614,1,0,-1.0391607659331308,1,0,1,0,0,0,0,0,0,0,1,2,0.15249671409631763,3836,1
4146-SVFUD,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,0,3,-0.6700928009859131,3744,0
1564-HJUVY,1,-0.43991649313097614,0,0,-1.1616365104478228,1,0,0,0,2,0,2,2,0,0,1,0,-0.033624549922287965,1894,0
3617-XLSGQ,0,-0.43991649313097614,1,1,1.3695288761891473,1,2,1,2,2,2,0,2,2,2,0,0,1.478610720228884,5558,0
7517-LDMPS,0,-0.43991649313097614,0,0,-0.8350345250753105,1,0,1,0,2,0,0,0,2,0,1,2,0.6593447991469852,35,0
7244-KXYZN,0,-0.43991649313097614,0,0,-0.3451315470165421,1,0,2,1,1,1,1,1,1,1,0,1,-1.4727407520661506,4409,0
5226-NOZFC,1,-0.43991649313097614,0,0,-0.26348105067341404,1,0,1,0,2,0,0,2,0,0,1,2,0.6975661301508063,1764,0
2672-HUYVI,0,-0.43991649313097614,0,0,-1.0799860141046949,1,0,1,0,0,0,0,2,2,0,1,2,0.8753784091685812,3879,1
1400-WIVLL,1,-0.43991649313097614,1,0,1.002101642645071,1,2,1,0,0,2,2,2,2,2,0,2,1.435403998224565,4890,0
7508-MYBOG,1,-0.43991649313097614,1,0,-0.7533840287321825,1,2,1,0,0,0,0,2,0,0,1,2,0.7091987091519689,431,1
8148-NLEGT,0,-0.43991649313097614,1,1,0.3897229200716105,1,2,2,1,1,1,1,1,1,2,0,2,-1.3896509020578445,33,0
0148-DCDOS,1,-0.43991649313097614,0,0,-0.30430629884497806,1,2,1,0,0,0,0,2,2,0,1,0,0.9950277931805424,1999,1
8347-GDTMP,0,-0.43991649313097614,1,0,1.2878783798460194,1,0,2,1,1,1,1,1,1,2,0,1,-1.505976692069473,414,0
9992-RRAMN,1,-0.43991649313097614,1,0,-0.4267820433596702,1,2,1,0,0,0,0,0,2,0,1,2,0.6759627691486464,1447,1
6746-WAUWT,1,-0.43991649313097614,0,0,-0.5492577878743623,1,0,2,1,1,1,1,1,1,1,1,1,-1.4976677070686424,3302,0
0310-MVLET,0,-0.43991649313097614,1,1,1.1654026353313272,1,2,1,0,2,0,0,2,2,0,1,2,1.1429277261953275,4923,1
0428-IKYCP,1,-0.43991649313097614,1,0,-0.4267820433596702,1,0,1,0,0,2,0,2,0,0,1,0,0.7391110551549593,1416,0
4550-VBOFE,1,2.273158691738958,1,0,1.5328298688754036,1,2,1,0,2,2,0,2,2,0,1,2,1.2692242982079527,5572,1
2187-PKZAY,1,-0.43991649313097614,0,0,-0.8350345250753105,1,0,1,0,0,0,0,0,2,0,1,0,0.5047976781315361,85,0
4003-OCTMP,0,-0.43991649313097614,1,0,-0.05935480981559385,1,0,0,2,0,0,2,0,2,1,1,2,-0.025315564921457354,1512,0
6652-YFFJO,0,-0.43991649313097614,0,0,-0.8758597732468746,1,0,0,0,0,0,0,2,2,0,1,2,0.004596781081533054,5605,0
7225-IILWY,1,-0.43991649313097614,1,1,1.4511793725322755,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,1181,0
5248-RPYWW,0,2.273158691738958,1,1,1.6144803652185316,1,2,0,2,2,2,2,2,2,2,1,0,0.8438042661654253,5326,0
7923-IYJWY,1,2.273158691738958,0,0,1.4103541243607114,1,2,1,2,2,2,2,2,2,2,1,1,1.7062769092516428,5925,0
3170-GWYKC,0,-0.43991649313097614,0,0,1.1245773871597633,1,0,1,2,0,2,2,2,2,0,1,0,1.3356961782145975,5059,0
5696-QURRL,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,1,3,-0.6551366279844181,3811,1
7409-KIUTL,0,2.273158691738958,0,1,-1.284112254962515,1,0,1,0,0,0,0,0,0,0,1,2,0.2073360151017999,5563,1
9830-ECLEN,1,-0.43991649313097614,1,1,1.0429268908166351,0,1,0,2,2,2,0,2,0,1,0,3,-0.4906187249679718,2522,0
1732-VHUBQ,0,2.273158691738958,1,1,0.5938491609294307,1,0,1,0,0,0,0,0,0,0,0,0,0.19237984210030468,2872,1
0495-RVCBF,0,-0.43991649313097614,0,0,-1.284112254962515,1,0,1,0,0,0,0,0,2,0,1,2,0.4964886931307054,5971,1
2668-TZSPS,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,0,3,-1.4727407520661506,1615,0
7854-EDSSA,1,-0.43991649313097614,0,0,-0.4267820433596702,1,2,0,2,2,0,0,0,0,0,0,2,-0.19149526493806968,466,1
8869-TORSS,0,-0.43991649313097614,0,0,0.6346744091009948,1,0,0,2,0,2,2,0,0,1,1,1,-0.1466267459335843,2498,1
7446-SFAOA,0,-0.43991649313097614,1,0,0.18559667921379036,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,5609,0
9522-ZSINC,1,-0.43991649313097614,0,0,-0.7942092769037465,1,0,2,1,1,1,1,1,1,1,1,2,-1.4893587220678117,2183,0
8234-GSZYK,1,-0.43991649313097614,0,0,0.4305481682431746,1,2,2,1,1,1,1,1,1,2,0,0,-1.2733251120462157,212,0
6505-OZNPG,0,-0.43991649313097614,0,0,-1.0799860141046949,0,1,0,2,2,2,2,2,2,2,1,3,-0.04525712892345088,3016,0
6164-HAQTX,1,-0.43991649313097614,0,0,1.5736551170469677,0,1,0,2,2,2,2,2,0,2,0,0,-0.35933676195484804,3328,0
0679-IDSTG,0,2.273158691738958,1,1,-1.284112254962515,1,0,1,0,0,0,0,0,0,0,1,2,0.14917312009598557,5442,1
7765-LWVVH,0,-0.43991649313097614,1,1,1.6144803652185316,1,2,1,2,2,0,0,2,0,2,1,2,1.0083221691818711,5406,0
1658-TJVOA,0,2.273158691738958,0,0,-1.0799860141046949,1,0,1,2,0,0,0,0,0,0,1,2,0.31036742911209936,3830,0
0953-LGOVU,1,-0.43991649313097614,1,1,-0.8350345250753105,0,1,0,0,2,0,2,0,0,0,0,3,-0.9725398550161476,3675,0
2115-BFTIW,1,-0.43991649313097614,0,0,-0.30430629884497806,1,0,1,0,0,0,0,0,0,0,0,3,0.20567421810163386,1293,1
4692-NNQRU,0,-0.43991649313097614,1,0,-0.4676072915312342,1,0,1,0,0,2,2,0,0,1,0,2,0.47987072312904416,1258,0
7742-MYPGI,0,-0.43991649313097614,1,1,-1.0799860141046949,1,0,0,0,0,0,2,0,0,0,1,3,-0.5305018529719588,2566,0
0611-DFXKO,1,-0.43991649313097614,1,0,-0.5084325397027982,1,0,1,0,0,0,0,2,2,0,1,3,0.8055829351616043,1374,1
7780-OTDSO,1,-0.43991649313097614,1,0,-0.5900830360459263,1,2,1,2,0,0,0,2,2,0,1,2,1.1512367111961581,1261,1
9619-GSATL,0,-0.43991649313097614,0,0,0.4305481682431746,1,0,0,0,2,0,2,0,0,1,0,2,-0.3094828519498643,2096,0
5622-UEJFI,0,-0.43991649313097614,1,1,0.10394618287066229,1,2,2,1,1,1,1,1,1,2,1,1,-1.3082228490497045,6437,0
9747-DDZOS,0,-0.43991649313097614,0,0,-1.284112254962515,1,0,1,0,0,2,0,0,0,0,0,0,0.29042586511010604,5665,1
0674-DGMAQ,1,2.273158691738958,1,0,-0.018529561644029812,1,2,1,0,2,2,0,0,2,0,1,2,0.9551446651765553,2568,0
6203-HBZPA,1,-0.43991649313097614,0,0,0.7979754017872509,0,1,0,2,2,2,2,2,2,2,0,1,-0.028639158921789646,2894,0
0484-FFVBJ,1,-0.43991649313097614,0,0,-0.018529561644029812,1,0,0,0,0,0,0,2,2,1,1,0,0.0029349840813665527,1640,0
0301-FIDRB,0,-0.43991649313097614,1,1,1.6144803652185316,0,1,0,2,2,2,2,2,2,2,1,0,-0.03196275292212194,3963,0
4139-JPIAM,1,-0.43991649313097614,0,0,0.7571501536156868,0,1,0,2,0,0,2,0,2,0,1,1,-0.6750781919864114,1796,0
2181-TIDSV,1,-0.43991649313097614,1,1,1.4511793725322755,1,0,2,1,1,1,1,1,1,2,1,0,-1.4893587220678117,557,0
2761-XECQW,1,2.273158691738958,1,0,-0.9983355177615667,0,1,0,0,2,2,0,0,2,0,1,3,-0.7116377259900661,3198,0
1936-CZAKF,1,-0.43991649313097614,1,0,0.6754996572725588,0,1,0,0,2,0,0,2,2,2,0,1,-0.5022513039691348,2054,0
9453-PATOS,0,-0.43991649313097614,1,0,1.6144803652185316,1,0,0,2,2,2,2,2,2,2,0,3,0.6759627691486464,5023,0
0564-JJHGS,1,-0.43991649313097614,0,0,-0.9575102695900026,1,2,1,0,0,0,0,2,2,0,1,2,1.0216165451832002,6126,1
3348-CFRNX,0,-0.43991649313097614,1,0,-0.18183055433028597,1,0,1,2,0,0,0,2,2,0,1,3,0.9169233341727343,2252,1
4402-FTBXC,1,-0.43991649313097614,0,0,0.879625898130379,1,0,1,2,0,2,0,2,0,0,0,3,0.8321716871642622,3947,0
1428-GTBJJ,1,-0.43991649313097614,0,0,-0.8758597732468746,1,0,1,0,2,0,0,0,0,0,1,2,0.32532360211359457,6106,1
2931-XIQBR,0,-0.43991649313097614,1,1,0.7163249054441229,1,0,1,0,0,2,2,2,2,1,0,3,1.2725478922082847,4331,0
0106-UGRDO,0,-0.43991649313097614,1,0,1.4920046207038395,1,2,1,2,2,2,2,2,2,2,1,2,1.7029533152513108,6092,0
5542-TBBWB,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,1,0,0,0,0,0,0,0,1,2,0.17077648109814536,5453,0
1930-QPBVZ,1,-0.43991649313097614,1,1,1.4511793725322755,1,0,1,2,2,0,2,0,2,2,0,0,1.0083221691818711,5304,0
2606-PKWJB,1,-0.43991649313097614,0,1,0.3080724237284825,0,1,0,2,2,0,2,0,0,1,0,3,-0.8146691400003658,1012,0
5322-ZSMZY,1,-0.43991649313097614,1,1,-0.05935480981559385,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,5800,0
8059-UDZFY,0,2.273158691738958,0,1,0.022295686527534223,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,2998,0
7740-BTPUX,1,2.273158691738958,1,0,0.920451146301943,1,2,1,0,2,2,2,2,2,2,1,2,1.6231870592433366,5083,0
5220-AGAAX,1,-0.43991649313097614,1,1,1.4511793725322755,1,2,2,1,1,1,1,1,1,2,1,0,-1.3547531650543558,1149,0
0208-BPQEJ,0,-0.43991649313097614,1,1,-0.8350345250753105,1,0,2,1,1,1,1,1,1,0,0,0,-1.5076384890696393,1583,0
9435-JMLSX,1,-0.43991649313097614,1,0,1.5736551170469677,1,0,0,2,2,2,2,2,2,2,1,0,0.7091987091519689,4942,0
3352-ALMCK,1,-0.43991649313097614,0,0,0.3080724237284825,1,2,1,0,2,2,0,2,2,0,1,3,1.259253516206956,3497,0
5312-IRCFR,0,-0.43991649313097614,1,1,1.2878783798460194,1,2,1,0,2,2,0,0,2,1,1,2,0.9335413041743955,4899,0
5294-IMHHT,1,-0.43991649313097614,1,0,0.838800649958815,1,2,1,0,2,0,2,0,2,1,0,0,1.0963974101906757,4274,0
8802-UNOJF,1,2.273158691738958,0,0,-0.8350345250753105,1,0,1,0,2,2,2,0,0,0,1,3,0.6327560471443273,62,1
6313-GIDIT,1,2.273158691738958,0,0,0.838800649958815,0,1,0,0,2,2,0,2,2,0,1,2,-0.3427187919531868,2465,1
6176-YJWAS,1,-0.43991649313097614,1,0,1.6144803652185316,1,2,1,2,2,2,0,2,0,2,1,1,1.1030445981913404,5583,0
5310-NOOVA,1,-0.43991649313097614,0,0,0.5530239127578667,1,0,2,1,1,1,1,1,1,2,0,2,-1.4893587220678117,6337,0
4526-EXKKN,1,-0.43991649313097614,0,0,0.3080724237284825,1,2,2,1,1,1,1,1,1,2,1,3,-1.3348116010523623,6494,0
5311-IHLEI,1,-0.43991649313097614,0,0,-0.8350345250753105,0,1,0,2,2,0,2,2,0,0,1,0,-0.4590445819648154,4947,0
3987-KQDDU,1,-0.43991649313097614,0,0,-0.9575102695900026,1,0,1,2,0,0,0,0,0,0,0,2,0.36022133911708304,5274,0
3404-JNXAX,0,-0.43991649313097614,1,1,0.7571501536156868,1,2,1,0,0,0,2,0,0,0,1,2,0.531386430134194,3510,0
5131-PONJI,1,-0.43991649313097614,1,1,0.6754996572725588,1,0,1,0,2,2,0,2,0,0,1,1,0.8521132511662559,3808,0
2845-AFFTX,1,2.273158691738958,1,0,0.3488976719000465,1,2,1,0,0,2,0,2,2,0,1,2,1.1645310871974868,3627,1
3489-VSFRD,0,-0.43991649313097614,0,0,0.9612763944735071,1,0,0,2,0,2,2,0,0,1,1,1,-0.1499503399339166,2854,0
3345-JHUEO,1,-0.43991649313097614,0,0,-1.1616365104478228,1,0,2,1,1,1,1,1,1,0,1,2,-1.481049737066981,4566,0
5815-HGGHV,1,-0.43991649313097614,1,0,-0.5084325397027982,1,0,0,2,0,0,2,0,2,1,1,3,-0.020330173920958795,504,0
5260-UMPWX,0,-0.43991649313097614,1,1,-0.26348105067341404,1,0,2,1,1,1,1,1,1,0,1,1,-1.479387940066815,4182,0
2249-YPRNG,0,-0.43991649313097614,1,1,-0.5084325397027982,1,2,1,0,2,2,0,2,2,0,1,0,1.3656085242175875,1874,1
7410-YTJIK,0,-0.43991649313097614,0,0,-1.0391607659331308,1,2,1,0,0,0,0,0,0,0,0,3,0.35523594811658493,4056,1
4626-GYCZP,1,-0.43991649313097614,0,0,-1.0391607659331308,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,5126,1
5649-RXQTV,1,-0.43991649313097614,0,0,0.7571501536156868,1,0,1,0,2,2,0,2,2,0,1,2,1.1379423351948288,4268,0
2674-MIAHT,0,-0.43991649313097614,0,0,-1.1616365104478228,1,2,1,0,2,0,0,0,0,0,1,3,0.5164302571326987,2817,0
2576-HXMPA,0,-0.43991649313097614,0,0,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,0,1,-1.502653098069141,1485,0
7587-AOVVU,1,-0.43991649313097614,1,1,-0.22265580250185,1,2,1,2,2,0,2,2,0,0,0,2,1.1961052302006432,2421,0
5590-BYNII,1,-0.43991649313097614,0,0,-0.4267820433596702,1,2,1,2,0,0,0,2,2,0,1,2,1.1961052302006432,1726,1
6898-MDLZW,1,-0.43991649313097614,0,0,-0.8350345250753105,1,0,0,0,2,0,2,0,0,0,1,3,-0.3659839499555126,5201,0
3237-AJGEH,0,-0.43991649313097614,1,1,-1.2024617586193869,0,1,0,0,0,0,2,0,0,0,1,3,-1.1221015850310987,6440,1
4707-YNOQA,0,-0.43991649313097614,1,1,0.06312093469909826,1,2,2,1,1,1,1,1,1,1,1,1,-1.3015756610490399,6359,0
9357-UJRUN,1,-0.43991649313097614,1,0,-0.3451315470165421,1,2,0,2,0,0,2,0,0,1,1,2,-0.2130986259402292,633,0
1591-NFNLQ,1,-0.43991649313097614,0,0,0.7571501536156868,1,2,1,0,0,2,0,0,0,0,0,1,0.5064594751317021,3620,1
8648-PFRMP,0,2.273158691738958,0,0,-0.7533840287321825,0,1,0,0,0,0,0,2,2,0,1,2,-0.6119299059800988,5331,0
7663-CUXZB,1,-0.43991649313097614,1,0,1.0837521389881992,1,2,1,2,2,2,2,2,2,2,0,2,1.6281724502438353,5241,0
0258-NOKBL,1,-0.43991649313097614,0,0,-1.2024617586193869,1,0,1,0,2,2,0,0,2,0,0,2,0.8521132511662559,2331,0
1163-VIPRI,0,-0.43991649313097614,1,1,1.3287036280175835,1,2,1,2,0,2,2,2,2,2,0,2,1.48027251722905,5687,0
2815-CPTUL,1,2.273158691738958,0,0,-1.1208112622762587,1,0,1,0,0,0,0,0,0,0,1,3,0.18240906009930805,2877,1
9348-ROUAI,0,-0.43991649313097614,1,1,1.0837521389881992,1,2,0,2,2,2,2,2,2,2,0,1,0.8487896571659234,4350,0
9443-JUBUO,1,-0.43991649313097614,1,1,1.6144803652185316,0,1,0,2,2,2,2,2,2,2,1,1,0.016229360082695727,3798,0
0596-BQCEQ,0,-0.43991649313097614,1,1,1.2062278835028912,1,0,1,0,2,2,0,2,2,0,1,2,1.1761636661986499,5078,1
1481-ZUWZA,1,-0.43991649313097614,0,0,-0.18183055433028597,1,2,1,2,2,0,0,0,2,0,1,1,0.9883806051798778,2310,1
3043-TYBNO,1,-0.43991649313097614,0,0,-1.2024617586193869,1,0,0,0,0,0,2,0,2,0,0,3,-0.13665596393258767,1567,0
4830-FAXFM,1,-0.43991649313097614,0,1,-0.5492577878743623,1,2,2,1,1,1,1,1,1,0,1,1,-1.3514295710540236,3726,0
5906-BFOZT,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,1,3,-1.504314895069307,1484,0
2960-NKRSO,1,-0.43991649313097614,0,0,-0.3451315470165421,1,0,1,0,2,2,2,0,0,0,1,2,0.7042133181514708,1737,0
8996-ZROXE,1,2.273158691738958,0,0,1.002101642645071,1,0,0,0,0,2,2,0,0,1,1,2,-0.3742929349563432,2638,0
5598-IKHQQ,0,-0.43991649313097614,0,0,1.6144803652185316,1,2,2,1,1,1,1,1,1,2,0,1,-1.3065610520495383,1437,0
0397-ZXWQF,1,-0.43991649313097614,0,0,1.4103541243607114,1,0,2,1,1,1,1,1,1,2,0,0,-1.4710789550659844,799,0
5266-PFRQK,1,-0.43991649313097614,1,1,0.7979754017872509,1,0,2,1,1,1,1,1,1,1,1,1,-1.4594463760648215,142,0
4674-HGNUA,1,-0.43991649313097614,1,1,1.5736551170469677,1,2,0,2,2,2,2,2,2,2,0,1,0.8354952811645946,5188,0
6765-MBQNU,0,-0.43991649313097614,1,0,-0.26348105067341404,1,2,2,1,1,1,1,1,1,1,0,3,-1.288281285047711,5398,0
9786-IJYDL,0,-0.43991649313097614,0,0,0.10394618287066229,1,2,1,2,2,2,2,2,2,2,1,3,1.609892683242008,3352,0
1303-SRDOK,0,-0.43991649313097614,1,1,0.920451146301943,1,0,1,0,0,0,0,0,0,2,1,1,0.142525932095321,3288,0
3769-MHZNV,0,-0.43991649313097614,1,1,0.022295686527534223,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,5318,0
6295-OSINB,1,-0.43991649313097614,1,0,1.6144803652185316,1,2,1,2,2,2,0,2,2,2,1,2,1.4919050962302134,5951,0
3308-MHOOC,1,-0.43991649313097614,0,1,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,1,3,-1.5142856770703037,1479,0
2309-OSFEU,1,-0.43991649313097614,0,0,-0.9166850214184387,0,1,0,0,0,0,0,0,2,0,1,3,-1.0257173590214634,2577,1
2207-QPJED,0,2.273158691738958,1,0,0.18559667921379036,1,0,1,0,0,2,2,2,0,0,0,2,0.8388188751649267,2928,0
4177-JPDFU,1,-0.43991649313097614,0,0,-0.8350345250753105,0,1,0,0,2,0,2,0,0,0,0,3,-1.0223937650211312,3757,0
2239-CFOUJ,1,-0.43991649313097614,1,1,-1.284112254962515,1,0,2,1,1,1,1,1,1,1,0,3,-1.4744025490663168,1614,0
8046-DNVTL,1,-0.43991649313097614,1,0,1.2062278835028912,0,1,0,2,2,0,2,0,0,2,1,1,-0.8695084410058479,1981,0
2209-XADXF,0,-0.43991649313097614,0,0,-1.284112254962515,0,1,0,0,0,0,0,0,0,0,0,0,-1.3132082400502028,2152,0
6620-JDYNW,0,-0.43991649313097614,0,0,-0.5900830360459263,1,2,0,2,0,2,0,0,0,0,1,3,-0.1383177609327537,294,0
1891-FZYSA,1,2.273158691738958,1,0,1.4920046207038395,1,2,1,0,2,0,0,2,0,0,1,2,0.8371570781647607,5013,1
4770-UEZOX,1,-0.43991649313097614,0,0,-1.243287006790951,1,0,1,0,2,0,0,0,0,0,1,2,0.3319707901142591,812,0
1038-RQOST,1,-0.43991649313097614,1,1,-0.5492577878743623,1,0,2,1,1,1,1,1,1,0,0,3,-1.4677553610656522,3536,0
7613-LLQFO,1,-0.43991649313097614,0,0,-0.8350345250753105,1,2,1,0,0,0,0,2,0,0,1,2,0.6543594081464871,114,1
4568-TTZRT,1,-0.43991649313097614,0,0,-0.9575102695900026,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,1362,0
9513-DXHDA,1,-0.43991649313097614,0,0,-0.22265580250185,1,0,0,2,0,2,2,2,2,1,0,2,0.5629605731373504,1848,0
2640-PMGFL,1,-0.43991649313097614,0,1,-0.22265580250185,1,2,1,0,0,0,2,0,0,0,1,2,0.4898415051300408,1795,1
3801-HMYNL,1,-0.43991649313097614,1,1,-1.284112254962515,1,0,1,0,0,0,0,2,2,0,0,3,0.8105683261621028,6296,1
0516-QREYC,0,2.273158691738958,0,0,-0.3451315470165421,1,0,2,1,1,1,1,1,1,0,1,3,-1.477726143066649,3899,0
9685-WKZGT,1,2.273158691738958,0,0,-0.7533840287321825,1,2,1,0,0,0,0,0,0,0,1,2,0.3386179781149237,76,1
6022-UGGSO,0,2.273158691738958,0,0,-0.018529561644029812,1,0,1,0,2,0,0,0,0,0,1,2,0.32033821111309646,1914,1
8084-OIVBS,0,-0.43991649313097614,0,0,-0.8758597732468746,1,0,2,1,1,1,1,1,1,1,0,3,-1.4876969250676457,1740,0
8896-BQTTI,1,-0.43991649313097614,0,0,-1.284112254962515,1,2,2,1,1,1,1,1,1,0,1,3,-1.3215172250510334,2147,0
